crossing,0.5977336233833335,0.8
respect,0.7047479144276336,0.6666666666666666
travel,0.7626896924464067,0.625
help,0.7462003206737912,0.8571428571428571
belt,0.5223409023768227,0.8
battery,0.6678053709568526,0.7058823529411765
petrochemical,-0.1965403084832059,0.3076923076923077
serum,0.5818712546889013,0.36363636363636365
phenytoin,0.6541160782650907,0.3076923076923077
multiplier,0.6245880428843368,0.3076923076923077
cenozoic,0.46506666873699914,0.2857142857142857
mangrove,0.6282502636974441,0.375
reactivity,0.34150172553522223,0.375
disintegration,0.5900994236586616,0.5333333333333333
corticosteroid,0.5773134239991198,0.2857142857142857
distribution,0.8274986486044921,0.7692307692307693
judgment,0.6410723060526174,0.7692307692307693
boron,0.6083194391810872,0.4
antiarrhythmic,0.5810412534299224,0.36363636363636365
ultraviolet,0.5000497080060695,0.26666666666666666
hypothesis,0.7229616036051195,0.4
highway,0.7810985194705246,0.5
tip,0.6731157590307699,0.7272727272727273
urgency,0.45114405116693646,0.5882352941176471
elimination,0.8126573731073037,0.5555555555555556
modification,0.6730926671003078,0.6666666666666666
gathering,0.7194564096780139,0.75
batch,0.38450899977973785,0.3333333333333333
smoking,0.5754267668941717,0.36363636363636365
tunnel,0.6155929014837154,0.5454545454545454
burial,0.6018077294985136,0.8
inundation,0.7287173582761279,0.36363636363636365
anode,0.8445051419580741,0.42857142857142855
hudson,0.6181079364368691,0.46153846153846156
wafer,0.6426902367929601,0.3333333333333333
charcot,0.5547411178910883,0.3333333333333333
ka,0.6491007483421166,0.35294117647058826
radial,0.7306589407098136,0.4
radius,0.5433557335451916,0.8
imbalance,0.47234680137037705,0.3076923076923077
virus,0.7086339989796524,0.5
synchronization,0.7201699636377525,0.75
cholesterol,0.4453359260716768,0.3076923076923077
velocity,0.3897664890269819,0.3076923076923077
investment,0.6061711865650709,0.7058823529411765
cooperation,0.6799442414114615,0.8
burner,-0.06188144293879816,0.5454545454545454
none,0.7025648700685603,0.7058823529411765
cu,0.6353658402619282,0.36363636363636365
ability,0.7989764353571468,0.5
compatibility,0.7011648809769088,0.3076923076923077
consistence,0.14701065199584995,0.3333333333333333
mastoidectomy,0.6284231877608603,0.6666666666666666
congestion,0.5241658732914565,0.4
span,0.5563063567790388,0.625
alteration,0.5020021574210094,0.6666666666666666
proteus,0.729245691805537,0.35294117647058826
cart,0.8841300345788959,0.46153846153846156
randomization,0.4919158400298867,0.8
veracity,-0.15309993508678257,0.25
mortar,0.5915397704468278,0.5454545454545454
formula,0.6954054011432009,0.8
fact,0.7635523249729611,0.46153846153846156
