triangle,0.6887667087776999,0.6666666666666666
multistage,0.20235116314146012,0.3333333333333333
particularity,-0.045964394135406206,0.5
report,0.6285018760930933,0.6666666666666666
anesthetic,0.7234694532017446,0.46153846153846156
terrain,0.7293489415166798,0.35294117647058826
prototype,0.6812092380031092,0.4
dysfunction,0.7497842148769734,0.35294117647058826
building,0.6597510831573915,0.5555555555555556
permalloy,0.7093966089362654,0.26666666666666666
fault,0.44458509950902597,0.6666666666666666
discontinuity,0.8146844098473889,0.46153846153846156
occurrence,0.748720368383838,0.8333333333333334
beta,0.7680404319495426,0.4
mm,0.7712016836258074,0.2857142857142857
redox,0.7703133336463417,0.375
regulator,0.6986783266813613,0.5714285714285714
md,0.556226890362211,0.5454545454545454
transaction,0.6148620870670833,0.625
accelerometer,0.7324057762959852,0.4
uk,0.7339239512116765,0.3157894736842105
eosin,0.6941932961345061,0.25
seismography,0.5207935409265678,0.5882352941176471
flavor,0.7157713743600761,0.42857142857142855
rv,0.47812149123637065,0.4
literature,0.5886318231239731,0.5555555555555556
filling,0.7427201992576722,0.7777777777777778
pavement,0.6988155927811014,0.5
cardium,0.6711478657514085,0.2857142857142857
mix,0.6880296690202352,0.7368421052631579
sill,0.8043978194506193,0.5882352941176471
markov,0.22755318601939206,0.6
geography,0.7148362717540708,0.3333333333333333
countermeasure,0.5253985242143676,0.5714285714285714
exponent,0.8210509464712892,0.6666666666666666
lake,0.7325858481531233,0.3333333333333333
motor,0.7399278333972799,0.5
entrance,0.8183147139565052,0.8
control,0.60151699989618,0.625
principle,0.7030254901980477,0.46153846153846156
spine,-0.2615976428983468,0.5333333333333333
introduction,0.7212474424658329,0.7777777777777778
bibliography,-0.16021482099404208,0.42857142857142855
periphery,0.7314008615976425,0.7142857142857143
nozzle,0.6651681831346732,0.4444444444444444
guidance,0.4119186445838884,0.5882352941176471
continuum,0.7931700469275751,0.5
spot,0.7007569286305328,0.625
potassium,0.7906102958745759,0.2857142857142857
goal,0.6610004154892867,0.6
conformation,0.7676053278039755,0.5882352941176471
nv,0.7441461989367281,0.3157894736842105
waste,0.7335220886536409,0.6666666666666666
posse,0.6776065042660625,0.2857142857142857
insect,0.4636457369922117,0.6
spindle,0.7678200671716189,0.42105263157894735
transport,0.7619882580331385,0.7777777777777778
characterisation,0.8186598830029744,0.5882352941176471
resource,0.7224134851400691,0.46153846153846156
show,0.40688699516610366,0.6666666666666666
point,0.7656691545304564,0.5714285714285714
surfactant,0.6915802252864184,0.46153846153846156
june,0.7565632892038714,0.2857142857142857
aircraft,0.7409448505402302,0.4
insulator,0.7508007139880258,0.3076923076923077
infinite,0.7944750065593864,0.5454545454545454
schedule,0.7430044307193517,0.42857142857142855
overview,0.5845478509863701,0.46153846153846156
fixation,0.4340362112518973,0.7
dispersion,0.8071807910798287,0.75
isolation,0.7096047631694397,0.5882352941176471
hokkaido,0.759366306959853,0.4
thermography,0.7118049777162465,0.5555555555555556
arteriole,0.7650949907681077,0.2222222222222222
inductance,0.7804292240676083,0.7058823529411765
fetch,0.6738215344238928,0.75
shallow,0.7630193661049126,0.3333333333333333
exploitation,0.41402407859579393,0.5882352941176471
vagus,0.7943646822674428,0.21052631578947367
subsidence,0.7364156936326912,0.7142857142857143
vaccination,0.6786455118312287,0.5555555555555556
genome,0.8317365004884506,0.3333333333333333
commercialisation,0.3215973528015011,0.5555555555555556
self,0.736695439828283,0.6666666666666666
stem,0.7287470106196071,0.7
voting,0.668536402752155,0.7058823529411765
infiltration,0.6909472723961846,0.5263157894736842
clock,0.693860363071336,0.38095238095238093
trouble,0.7214156253544339,0.7692307692307693
grade,0.7501279628794771,0.5
stop,0.562947383207454,0.7142857142857143
commonplace,0.5338153148562597,0.46153846153846156
remote,0.7035746535816098,0.4444444444444444
lithium,0.7675774794781703,0.2857142857142857
neuroscience,0.4458006333998025,0.3
vinyl,0.7153648822095839,0.3076923076923077
excitement,0.7114806298318828,0.8421052631578947
polyurethane,0.8076261412492453,0.25
auto,0.746889374278848,0.38095238095238093
responsiveness,0.635876925449178,0.5
maneuver,0.05587358884020792,0.7777777777777778
crisis,0.6462375037310036,0.7142857142857143
company,0.7679048263914443,0.6
sa,0.7440306306108774,0.26666666666666666
paris,0.664506435338619,0.35294117647058826
chopper,0.8443668869093163,0.5555555555555556
uranium,0.6968789797103201,0.2857142857142857
mineralogy,0.7985104486807337,0.3157894736842105
constant,0.7135564019410561,0.375
liposome,0.8203770677960658,0.23529411764705882
prof,0.154252798036737,0.5454545454545454
db,0.7845130356471669,0.3076923076923077
machinery,0.7465855725809031,0.42105263157894735
wake,0.8071834389141052,0.9333333333333333
guide,0.5979158780052234,0.631578947368421
segmentation,0.7877127388594076,0.7368421052631579
logging,0.7710329373257009,0.5882352941176471
constituent,0.7684949271102295,0.5714285714285714
question,0.7009957942816043,0.5555555555555556
adaptability,0.3928412230581394,0.46153846153846156
hill,0.7816747142127529,0.5714285714285714
pyrometer,0.8006717218028887,0.38095238095238093
prominence,0.8078811063435111,0.5333333333333333
hertz,0.4195465638809741,0.6
ignition,0.8608697795158954,0.7368421052631579
stoner,0.7857665865357096,0.5714285714285714
pt,0.7104674628381739,0.26666666666666666
veracity,-0.19785934783049525,0.375
ramp,0.7983587827269812,0.5454545454545454
corn,0.7362232038469896,0.5217391304347826
attempt,0.5491722644913614,0.625
summer,0.7716771684539665,0.3076923076923077
transmitting,0.6012185065041795,0.5882352941176471
colour,0.6652972108213925,0.46153846153846156
burst,0.7722490040874324,0.7777777777777778
nih,0.7432621332388575,0.26666666666666666
accessibility,0.6772592431856547,0.42857142857142855
compromise,0.6815371355955081,0.5882352941176471
inch,0.8125360976832694,0.3076923076923077
cup,0.5822402252208968,0.5714285714285714
training,0.6599342668264375,0.625
kappa,0.7103542343730083,0.4
reflex,0.732298114771707,0.375
wilson,0.7925462270946096,0.6
fringe,0.7642439374882275,0.9
breath,0.759860447940807,0.8
time,0.6514679138799524,0.7142857142857143
suit,0.09858661509990507,0.5714285714285714
rubber,0.8313336819119723,0.42105263157894735
influence,0.8062931243716308,0.625
macro,0.8157826154214624,0.4
correlate,0.7668105518865234,0.35294117647058826
criterion,0.7392270679306328,0.4
trauma,0.772270631357943,0.42857142857142855
asp,0.3695617450563901,0.5
timing,0.768236929637566,0.5555555555555556
camp,0.7511761463347268,0.4444444444444444
horizon,0.7809853261426524,0.4
packaging,0.7931827609313149,0.5454545454545454
area,0.6762086406543802,0.47058823529411764
cue,0.7422061290322569,0.5
people,0.7515854804991566,0.4
deficit,0.7351800139464924,0.4
nickel,0.7431881199773317,0.2857142857142857
proteus,0.744816259982005,0.35294117647058826
trap,0.7419583559358217,0.5263157894736842
redundancy,0.7008319745501393,0.5555555555555556
activator,0.405946200822061,0.3333333333333333
library,0.7066610532163997,0.4444444444444444
endolymph,0.7899811969067798,0.2857142857142857
volcano,0.7627102424085774,0.5
determination,0.7718157682581942,0.7058823529411765
momentum,0.8751374170547092,0.46153846153846156
verification,0.6306814530827826,0.4
colony,0.7356170621442815,0.375
fragment,0.7574541547802084,0.4444444444444444
outcrop,0.7720038789009351,0.5882352941176471
rat,0.7776634260106221,0.631578947368421
exponential,0.7993171339283577,0.3333333333333333
kv,0.7866100242627517,0.2857142857142857
feasibility,0.6648664755025356,0.42857142857142855
ethernet,0.7593384699605611,0.38095238095238093
frame,0.7860153083253154,0.6153846153846154
contrast,0.7749168269290759,0.5
keynote,0.7628888513451935,0.5
snow,0.8040078545361049,0.8421052631578947
cyclotron,0.801986107127636,0.38095238095238093
ballpoint,0.2321937529860129,0.4
demerit,0.5720303108080655,0.46153846153846156
awareness,0.7060734533009554,0.4
view,0.719750231130726,0.5454545454545454
station,0.8136543221482566,0.47058823529411764
sub,0.7961772404935414,0.36363636363636365
assimilation,0.32878274027818283,0.46153846153846156
peculiarity,0.5547772452775631,0.46153846153846156
evaporation,0.4560105252865298,0.4
annealing,0.7723200680471618,0.7368421052631579
europe,0.7568447583708315,0.375
acute,0.7769363421063051,0.375
cadmium,0.7088880126214062,0.2857142857142857
compressibility,0.7965784117540953,0.42857142857142855
calliper,0.6723041295142765,0.4
share,0.7447113293494646,0.5882352941176471
ii,0.7999708298457047,0.2857142857142857
novel,0.5361883563396137,0.42857142857142855
game,0.7186786886871187,0.6666666666666666
chemistry,0.5510777742299267,0.36363636363636365
hypotension,0.6447116104790565,0.375
package,0.7462113702521573,0.4444444444444444
cycling,0.7388604492196935,0.5555555555555556
box,0.7760088786995698,0.8
quadrature,0.77564912479194,0.5
deconstruction,0.6226404638833553,0.375
constancy,0.7594173113504448,0.46153846153846156
rome,0.17848699515297703,0.3076923076923077
steam,0.7406992556331473,0.26666666666666666
breakwater,0.37697321913712883,0.42105263157894735
investor,0.7383470413983287,0.631578947368421
complex,0.7011593606734656,0.47058823529411764
viscosity,0.7583000698880679,0.46153846153846156
octane,0.35583832964001805,0.23529411764705882
champaign,0.7709515047101865,0.42857142857142855
domain,0.7914950071237203,0.46153846153846156
blind,0.7365506999533866,0.4444444444444444
ew,0.9237629320543169,0.5882352941176471
forth,0.574759118594354,0.2857142857142857
aeration,0.7529064628146139,0.7777777777777778
detonation,0.8426565161795991,0.7368421052631579
segment,0.7708748971770103,0.42857142857142855
sampler,0.8127142195513651,0.5454545454545454
sin,0.7770168481246834,0.625
ac,0.7036680388605615,0.6666666666666666
activating,0.5578084085563716,0.625
hue,0.782298520093212,0.42857142857142855
topography,0.8076942995524853,0.42857142857142855
bell,0.3712385849481817,0.8571428571428571
magnetism,0.7159650990064245,0.6666666666666666
instance,0.7549546692180739,0.7692307692307693
wire,0.7688923673731745,0.5454545454545454
resistance,0.6671413667402663,0.75
foot,0.7720124225644748,0.7
bath,0.8101034850104829,0.6666666666666666
etf,0.7333648019845191,0.25
disposition,0.13248929241642446,0.6666666666666666
type,0.7083272303348284,0.631578947368421
ink,0.7520632076585161,0.2857142857142857
efficiency,0.7279530101840919,0.46153846153846156
harmonic,0.7912244947759176,0.42857142857142855
factory,0.6472193587028229,0.42105263157894735
pr,0.5635731862671319,0.5
venice,0.6975938732292343,0.3157894736842105
data,0.5711337119968793,0.46153846153846156
presence,0.8238272483383364,0.5882352941176471
closer,0.6998122304140465,0.6666666666666666
discussion,0.6317093966006241,0.625
na,0.755942761939315,0.2857142857142857
usability,-0.6178824433032949,0.46153846153846156
manner,0.695309773785565,0.5
selector,0.6770796187422706,0.6666666666666666
digitization,0.6334671309543681,0.3333333333333333
canopy,0.7107587012339509,0.47058823529411764
shockley,0.5901063805706664,0.6
monitoring,0.37891733781900755,0.5
dispatcher,0.5314652387946254,0.6
engine,0.849794747777438,0.5454545454545454
mole,0.7939579344237379,0.5217391304347826
boxcar,0.4117784495118006,0.38095238095238093
scenario,0.7329122166382648,0.42857142857142855
intervention,0.7287046935590245,0.5882352941176471
imbalance,0.6072209308305904,0.46153846153846156
pit,0.6975081690020141,0.6666666666666666
acceleration,0.7897255733609646,0.7368421052631579
indication,0.7213674259864625,0.6
pyridine,0.7227006890263847,0.25
tasmania,0.7502895791734729,0.4
center,0.7656399089442596,0.5714285714285714
methanol,0.7683395348900346,0.3076923076923077
act,0.7549412085886014,0.7142857142857143
thesis,-0.13192437649642277,0.46153846153846156
effectiveness,0.5365417264612722,0.46153846153846156
programming,0.6653834804978713,0.5555555555555556
measure,0.6160854269551467,0.625
gb,0.784292113384156,0.4
justification,-0.4135782588038188,0.6
converging,0.8454784449879736,0.7368421052631579
above,0.7467938984375209,0.46153846153846156
msec,0.5639286246116267,0.36363636363636365
traveler,0.45741350910970974,0.6666666666666666
flood,0.6749882189519533,0.7368421052631579
bundle,0.7385391028178538,0.42105263157894735
mg,0.7868284577473732,0.2857142857142857
cognition,0.4465885195498769,0.5454545454545454
stroke,0.8477260294808693,0.8888888888888888
coding,0.7499335848416357,0.5882352941176471
convergence,0.31754277253070484,0.7692307692307693
magnesium,0.7937290267375039,0.2857142857142857
nanosecond,0.7984266539679968,0.36363636363636365
epitaxy,0.7711023643967004,0.5882352941176471
risk,0.7041733431530726,0.5263157894736842
interlayer,0.7302102890485237,0.47058823529411764
integral,0.7870879266360171,0.35294117647058826
management,0.6321325042814956,0.5882352941176471
soffit,-0.08373775701474565,0.4444444444444444
bent,0.6779732885325603,0.5454545454545454
holography,0.7723353717910422,0.3157894736842105
work,0.49962996057261727,0.7058823529411765
dollar,0.773680330741064,0.5
twist,0.734179117125356,0.9
focusing,0.8056359839446152,0.7
expert,0.6828993792887053,0.6666666666666666
slowness,0.8157434267524151,0.42857142857142855
dioxide,0.6848884060754841,0.25
revolution,0.7297311602077441,0.8
energy,0.7795429520032182,0.75
excitation,0.8294781047846109,0.7368421052631579
gelatin,0.7896284489638354,0.4444444444444444
mistake,0.6939275328451233,0.625
